,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
35565,59786, may you should wait for others to write an article about subjects in which you are personally involved  this applies to articles about you  your achievements  your band  your business  your publications  your website  your relatives  and any other possible conflict of interest  creating an article about yourself is strongly discouraged  if you create such an article  it might be listed on articles for deletion  deletion is not certain  but many feel strongly that you should not start articles about yourself  this is because independent creation encourages independent validation of both significance and verifiability  all edits to articles must conform to wikipedia no original research  wikipedia neutral point of view  and wikipedia verifiability  if you are not notable under wikipedia guidelines  creating an article about yourself may violate the policy that wikipedia is not a personal webspace provider and would thus qualify for speedy deletion if your achievements  etc are verifiable and genuinely notable  and thus suitable for inclusion in wikipedia  someone else will probably create an article about you sooner or later see wikipedia wikipedians with articles  ,a015fa03234af3d5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
5743,10700,  i still don t see anything wrong with specifying the purpose in the see also section yes there is a manual of style but there s nothing that says you must stick to it rigidly  ,1c4cc0dcef3e6910,0.0,0.0,0.0,train,0.0,0.0,0.0,0
45671,87985, so during the constitutional debates the power to issue paper money was denied congress for fear it would lead to legal tender paper money and a repeat of what happend to the continental  and the dufus you cite states that per original understanding congress does have that power  let s try a similar question  posit that you are unemployed and apply for a job  if you are denied that job  do you have it or are you still unemployed and pardon me while i laugh  rotflmao ,eb55a0d1edf894d1,0.0,0.0,0.0,train,0.0,0.0,0.0,0
25541,83175, ha  ha  ha  really now  please do not change the size of photos for no reason  even if it is just one pixel  the sizes are semi standardized for a reason  thanks  ,de81e5daef7667f3,0.0,0.0,0.0,train,0.0,0.0,0.0,0
57188,91287, you don t know the clan of most of those people because that s what happens when people stick their nose in something they know nothing about st row muhammad abdullah hassan darood fatima jibrell darood  mohamed abdullahi mohamed darood asli hassan abade darood  nd row hanan ibrahim isaaq hadraawi isaaq iman darood  sultan yusuf ali kenadid darood aar maanta darood sultan mohamoud ali shire darood osman yusuf kenadid darood nuruddin farah darood  i hope you know now  not a single hawiye person who have contributed to somaia the most and are the most dominant clan there military  politically and financially because someone has a grudge and has decided to exercise it through cheap propaganda  ,f422c1d619553036,0.0,0.0,0.0,train,0.0,0.0,0.0,0
129854,20158,sock what  why do you think i m a sockpuppet of someone  what did i do ,353de572d18f80cd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
47460,106900, sure  i ll take a look collectonian talk contribs ,3ba8e75978ec5da4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
18130,16186, barnstar great work with all your user templates to make them more welcoming  the random acts of kindness barnstar i award you this barnstar for helping to make user templates far more friednly and your work on wp rfcn to fight for the newbies see the mess i ve created or let s have banter  ,2ab3ff1a95966b17,0.0,0.0,0.0,train,0.0,0.0,0.0,0
110448,4539,my response see discussion page under john d  roush,0c111d3c7b43480d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
144462,104474,ud is now about homewrecking sluts karen nussle did accept money from that prostitutional family  i m a tulip boy  ud is now on the dark side  i would like to save ud,2eef909d63da8b19,0.0,1.0,0.0,train,0.0,0.0,1.0,1
7844,156238,  most plot sections tend to be written in an in universe style  that is the nature of them  and could you explain why it fails broad in coverage i dn t understand what the coverage problem is ,cb2b0f5c8c00bbca,0.0,0.0,0.0,train,0.0,0.0,0.0,0
110075,141004,my bad about the swearing on my page  it has been removed ,f27e5c5eb394e918,0.0,0.0,0.0,train,0.0,0.0,0.0,0
24594,95952, from the discussion that follows this article  it seems the swp are big fans of the labour party and it s achievements  http w lep co uk news tory leader tackles top issues jp  does the article reflect this attitude to the labour party adequately ,01453083b66f2d23,0.0,0.0,0.0,train,0.0,0.0,0.0,0
64435,53741,are you unable to answer my question ,8f951e5752ef3fd9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
70769,140793,commissioner of consumer affairs can someone add a section and update the right column to reflect that menin was appointed commissioner of consumer affairs by mayor deblasio in may her official bio can be found here  http w nyc gov html dca html about bio shtml  maybe that source can be used to update her page with some of the awards and mention her vine restaurant  there is additional information to be found in that bio as well andrew ,f166492e547e0b3f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
1932,129287,  copy the text as it appears on your page  not as it appears in this edit area  do not include the tlx argument  below  but you should read our guide to appealing blocks first ,b382b01bbc547388,0.0,0.0,0.0,train,0.0,0.0,0.0,0
103679,8005,javier hernandez can you please stop reverting every little thing that i do  get a life seriously and grow up,15521554e7c98d10,0.0,0.0,0.0,train,0.0,0.0,0.0,0
112285,19260,no it wasn t all of them  thanks for noticing that  reworded ,32e30ba985f1922c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
99198,142075,image copyright problem with image annang map d jpg  thank you for uploading image annang map d jpg  however  it currently is missing information on its copyright status  wikipedia takes copyright very seriously  it may be deleted soon  unless we can determine the license and the source of the image  if you know this information  then you can add a copyright tag to the image description page if you have any questions  please feel free to ask them at the media copyright questions page  thanks again for your cooperation ,f8010ef9712442bb,0.0,0.0,0.0,train,0.0,0.0,0.0,0
85196,52883,hi awadewit  as a new wikipedian  it is reassuring for me to see a more veteran member of wikipedia echo a few of the thoughts that i have been having regarding a  how un definitive of a bibliography i posted and b  how to go from there to actually do the work towards getting an actual definitive account of tolkien scholarship and improving the wikipedia articles  i think your approach sounds great  based on what you ve said though  would it be correct for me to extrapolate that it sounds like you won t be actually joining us in the collaboration given your time being occupied with other projects  we would greatly appreciate your help  if you have the time and or any tolkien resources handy  so please feel free to pitch in if that is the case  however  i completely understand if you re busy with other things  and am already very grateful with the help that you have already provided  many thanks ,8d59ff4c1c6e7ad5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
39705,81290, parametrization request in the fac cool stuff ,d96db3df99004ca2,0.0,0.0,0.0,train,0.0,0.0,0.0,0
91357,29029,i guess that s an improvement  it would help if you indicated that it wasn t just recently  but rather that page view stats for the massachusetts city have consistently been above the uk one  and even more so when other cities with the same name are included let s chat ,4cea8cddcc0f5d67,0.0,0.0,0.0,train,0.0,0.0,0.0,0
19690,48459, change to gill coliseum page  you are a fuck  in douche bag and any one who has ever been in gill can see that there is a mural of those players on the south wall  it does not need to be referenced because it is true and can be seen with the naked eye  one does not need a reference to say something like rocks are grey  you are a fuck  in faggot and should leave oregon  the united states  and the internet immediately  ,818a1cabaacf7f58,0.0,1.0,1.0,train,0.0,0.0,1.0,1
148279,84805,well  you ve got me  i ve known too many beaver human hybrids in my day  narrow it down some which school s  are we talking about  fau  pbjc  lwhs  lwjh ,e2ef0f38964548b6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
65378,22453,at least historically  georgism was the subject of an enormous amount of criticism  in a wide range of sources  these three posts should give some sense of the traditional criticisms  it wouldn t be too hard to document some of the major debates for a criticism section ,3b47ae8a1c7c3779,0.0,0.0,0.0,train,0.0,0.0,0.0,0
62264,140025,and btw i already know that you and your crew of intimate experts have no clue concerning archaeology you do not have to repeat it over and over  but it is archaeologically impossible for a people  insubres where the majority of inscriptions were found  of the golasecca culture th century bc urnfield group  to have been anything other than italic ,ed522295e290014c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
