,Unnamed: 0,comment_text,id,identity_hate,insult,obscene,set,severe_toxic,threat,toxic,toxicity
116600,54025,once again  you re not reading the citations  december ep links came from the bands official website  not notable enough  apparently the band s information from them isn t good enough  you re vandalizing now  and trying to get back at me won t make you feel any better ,905f0129c1864fd9,0.0,0.0,0.0,train,0.0,0.0,0.0,0
156612,92309,you guys got only three days to add the following  alright i heard that he choppes up and edits his shows  you guys have days to put this in  or that s it  i will ,f6cce66e0e7d686d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
122106,41934,quick question were betjeman and macneice not already aquainted from marlborough rather than later on at oxford as stated ,6fdb2a30b58dee8a,0.0,0.0,0.0,train,0.0,0.0,0.0,0
62043,78958,an embarrassed zebra unfortunately  the newspaper punchline depends on homophony and does not work in print ,d34a608a2c974c37,0.0,0.0,0.0,train,0.0,0.0,0.0,0
137268,128081,the afd on outer  yes there is quite a list  with no entry that should be included ,ad07eef9ad8efd15,0.0,0.0,0.0,train,0.0,0.0,0.0,0
32983,37610, january user lrothenberg,647198c14856aaf5,0.0,0.0,0.0,train,0.0,0.0,0.0,0
130470,13955,sorry about that  you were the first victim of my laptop s touchpad  time to buy a mouse  my apologies again ,24ce61363a6f046f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
39321,147443, or should i follow your example and delete things i don t like from other people s talk pages ,3c89c93495ceaad7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
110131,93272,my consideration to not block was only for the falklands article  which was brought to me here on my talk page  not at ani  which i didn t see until much later this one article was the only consideration in my decision to issue a warning and not block i ve gone ahead and  block  him for one week  which was tc s initial term for a different reason  for edit warring on prince aimone  duke of apulia ,f961fd9d83c2e010,0.0,0.0,0.0,train,0.0,0.0,0.0,0
74950,128596,done  thanks for catching that  ,afcc372e681444ea,0.0,0.0,0.0,train,0.0,0.0,0.0,0
62883,18578,and the next object is ,31025bf86dd6d736,0.0,0.0,0.0,train,0.0,0.0,0.0,0
136852,68913,that s right why is that senseless division of one language to all those politically created  standards when they are to identical in all linguistical aspects  everyone normal can see that fact by looking at the chart in the article  where the standards  are compared  there are just a few words that are different  which is even far under the level of being dialects of a same language  there s absolutelly no  trans lations between serbian tv shows or movies that are broadcasted on bosnian and croatian tv  and vice versa  and there will never be  trans lations because it s same language  on the contrary  there are and will be  trans lations when one of the serbocroatian  standards  is  trans lated to the viewers in slovenia or macedonia  and vice versa  because in this case it s a matter of different languages  not accepting the facts that serbocroatian is one language is a totally pathetic behavior  limited to the extreme nationalists  especially from the western part of this language speaking area  they are totally isolated  always fighting unsuccessfully with the rest of the world  and their failed propaganda is dying every coming day  the majority of croatians  bosnians and serbians are  thanks god  normal people  who are absolutelly aware that they are speaking a same language  which is  by some suspicious political reasons called either serbian  croatian  bosnian  dalmatian  montenegrin or bunjevac  those are the facts  and no oposite comment can change them  regards to you tsf and to all the majority of normal people on these pages ,b85ea4c3bb1989b0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
136796,1522,that s not my definition please read up on history premillennialism ,0418064a4ce6eefd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
149867,75571,what was up with all of those refs ,ca24f06c05eb47c6,0.0,0.0,0.0,train,0.0,0.0,0.0,0
149609,155433,what rubbish coren  you are basically saying on the basis that you must have never seen this done before  and the length of time you have been here  i have concluded that  without any evidence at all  you were stalking another editor  by making a single edit as for you chillum  just don t insult my intelligence  and do not undo the below unblock request ,bdda5118d64c7b2e,0.0,0.0,0.0,train,0.0,0.0,0.0,0
59847,114563,addition of link to ponce de le  n island added ref to the proposed name of ponce de leon island  to the area believe as landing site for juan ponce de leon if there is opposition to this  please state reason here so community can achieve consensus semper fi ,64baca5498bbc990,0.0,0.0,0.0,train,0.0,0.0,0.0,0
5024,126991,  i have clarified the lead  with references it seems one of the usa s most prolific architects doesn t have a page arthur b mullett  perhaps you know something about him ,a7277fa0d4bd4db0,0.0,0.0,0.0,train,0.0,0.0,0.0,0
37648,67565, not true  ill be ditching you permanently if you follow around any of my edits again  in all kindness  buzz off already  ive noticed you have oner editors writing about you how you try and  bait them in to arguing with you so you can block them really sounds classy ,b4cd5c91f84cf8e7,0.0,0.0,0.0,train,0.0,0.0,0.0,0
134931,6991,thanks  thanks for this improvement to the little match girl  one of my favorite  but very sad stories ,12a1a611552a5fc8,0.0,0.0,0.0,train,0.0,0.0,0.0,0
130896,100978,sources explicitly criticized brief mention brief mention and dismissal from john d  hawks,1c70a9cc79a02e07,0.0,0.0,0.0,train,0.0,0.0,0.0,0
29605,3516, i m talking on the lesbian and vagina article  not the talk page ,09738fc2e30074dd,0.0,0.0,0.0,train,0.0,0.0,0.0,0
129111,145857,slow ass i pedia i mean really  with a site this slow  you reckon it is smart to be messing on insignificant userpages the way you do  no wonder it slows down like you wouldn t believe ,233687caaf541ef5,0.0,1.0,1.0,train,0.0,0.0,1.0,1
21653,155691, demographics  use census of india to expand demographics section of the article let s talk ,c22efa1b2ee7e609,0.0,0.0,0.0,train,0.0,0.0,0.0,0
56997,86601, you are incorrect suncreator  qd  is the main line  there is no wasting a move to get the queen out of the way you re thinking it s like the centre game when it s not  nxd  is the slightly less common line  please get a clue  ,e7a14c4a1a2b8f56,0.0,0.0,0.0,train,0.0,0.0,0.0,0
83000,28347,hello chad bryant under a sockpuppet ,4b0cae76dd9823fe,0.0,0.0,0.0,train,0.0,0.0,0.0,0
59534,51061,actually  the dresden fire raids were far worse an unarmed  open city with more than civilian died vs tokyo which was a legitament target ,88981db64b351f87,0.0,0.0,0.0,train,0.0,0.0,0.0,0
55919,88445, wikipedia policy dictates that  no matter the relative stature of the subject  or how accessible well known facts are via google or other means  all verifiable data are to be sourced ,ec9bf1a60716272c,0.0,0.0,0.0,train,0.0,0.0,0.0,0
47030,11391, strong oppose  most links to china are in fact  for all due purposes  about cultural  social or civilisational aspects not the state aspects of the prc  be eudaimonic  ,1e2250bd1815a538,0.0,0.0,0.0,train,0.0,0.0,0.0,0
128494,76469,show me how you do that  redirecting the page  ,ccb9067bc1111b84,0.0,0.0,0.0,train,0.0,0.0,0.0,0
79273,121077,full protection i was wondering if my protection of my talk page expired because there s been more harassment by hdayejr ip socks  it s getting a little ridiculous now  every time my protection expires  he goes at it again ,87c1fb6018f179d4,0.0,0.0,0.0,train,0.0,0.0,0.0,0
144012,15612,trouted you have been trouted for  being an idiot  ,29363a75fb97698b,0.0,1.0,1.0,train,0.0,0.0,1.0,1
91960,150406,i have nothing better to do than sit at my computer all day being a  cunt  on wikipedia ,6bae49bf2757e767,0.0,0.0,1.0,train,0.0,0.0,1.0,1
25015,82175, general response  close the ip  no doubt a sock of someone  has opened numerous unnecessary rfcs talk to me  ,dbd807567564ba6f,0.0,0.0,0.0,train,0.0,0.0,0.0,0
124663,64787,redirect user talk orphan wiki archive  ,ad6135d8fbf9e59d,0.0,0.0,0.0,train,0.0,0.0,0.0,0
